1.6691062829871144e-25, -394.8017152262908
2.9918765149553494e-25, -726.0574670275666
5.362944931656306e-25, -1282.1047148239106
9.61309004439545e-25, -2263.9977886368747
1.723148407811719e-24, -4336.181259085943
3.0887471371135133e-24, -7352.253364701537
5.5365857251624964e-24, -12982.937482971862
9.924341531149052e-24, -22013.343098348945
1.7789403021299448e-23, -43909.3387229911
3.18875422476092e-23, -77537.07214391828
5.715848639640224e-23, -142594.036526106
1.0245670681542267e-22, -251798.92066169486
1.836538619770433e-22, -444637.7842370894
3.2919993300043736e-22, -753909.8229301635
5.900915707454004e-22, -1503800.7463806646
1.0577403788970823e-21, -2655478.546324264
1.8960018488927974e-21, -4502521.899008934
3.398587292992699e-21, -7950754.337601334
6.091974854790666e-21, -14621781.85322343
1.0919877711518643e-20, -26890090.610918604
1.9573903713793332e-20, -49452042.18759802
3.508626348376623e-20, -83848880.34910528
6.289220092488625e-20, -148064099.20746976
1.1273440214021078e-19, -272296296.29819536
2.0207665241496947e-19, -521522637.0153164
3.622228235215443e-19, -920927973.5695484
6.492851713046364e-19, -1561488182.2887104
1.1638450321201622e-18, -2491107916.535352
2.0861946624609755e-18, -5281078615.5282345
3.7395083104425536e-18, -9712132482.925924
6.70307649400892e-18, -17150117467.051952
1.201527868224396e-17, -27921623799.3514
2.153741225257067e-17, -49305250816.09154
3.8605856660043046e-17, -87065414802.05771
6.92010790794004e-17, -160117071681.54883
1.2404307947166702e-16, -407516614019.5819
2.2234748026341576e-16, -744384589851.6288
3.9855832497920525e-16, -1037177291327.7238
7.1441663391931045e-16, -1323395902432.044
1.2805933155385165e-15, -1758595818377.5835
2.295466205490363e-15, -2336911612565.713
4.114627990489272e-15, -2336911612565.713
7.375479307699553e-15, -3804660056920.9854
1.322056213685452e-14, -3804660056920.9854
2.3697885374306218e-14, -3804660056920.9854
4.2478509264612936e-14, -3804660056920.9854
7.61428170000423e-14, -4475831376429.424
1.3648615926199126e-13, -6194260010046.893
2.4465172689998177e-13, -6194260010046.893
4.385387338817993e-13, -6194260010046.893
7.860816007780484e-13, -4854590986108.599
1.409052919025256e-12, -5947712493205.449
2.52573031431905e-12, -6194260010046.893
4.527376888785156e-12, -6194260010046.893
8.11533257406862e-12, -6194260010046.893
1.4546750669439241e-11, -6194260010046.893
2.607508110203608e-11, -6194260010046.893
4.67396375952292e-11, -6194260010046.893
8.37808984748576e-11, -5265402482880.705
1.501774363344842e-10, -6194260010046.893
2.691933697842381e-10, -6194260010046.893
4.825296802536714e-10, -6194260010046.893
8.649354644667758e-10, -6194260010046.893
1.5503986351659558e-9, -6194260010046.893
2.7790928071221337e-9, -6194260010046.893
4.981529688828233e-9, -6194260010046.893
8.929402421207638e-9, -5265402482880.705
1.6005972578801474e-8, -6194260010046.893
2.8690739436815806e-8, -6194260010046.893
5.142821064940846e-8, -6194260010046.893
9.218517551367317e-8, -6194260010046.893
1.652421205633464e-7, -6194260010046.893
2.9619684787845307e-7, -6194260010046.893
5.309334714056597e-7, -6194260010046.893
9.516993616844316e-7, -4854590986108.599
0.000001705923103006874, -6194260010046.893
0.000003057870742102661, -6194260010046.893
0.000005481239722310013, -6194260010046.893
0.000009825133704889608, -6194260010046.893
0.00001761157278453693, -6194260010046.893
0.00003156878117502696, -6194260010046.893
0.00005658710650486292, -6194260010046.893
0.00010143250716077152, -5265402482880.705
0.0001818179819467467, -6194260010046.893
0.0003259091141934469, -6194260010046.893
0.0005841927711279262, -6194260010046.893
0.0010471667682038326, -6194260010046.893
0.0018770486295359094, -6194260010046.893
0.0033646136075212766, -6194260010046.893
0.006031076952287656, -6194260010046.893
0.01081071809348478, -5265402482880.705
0.01937823486939069, -6194260010046.893
0.03473552666955387, -6194260010046.893
0.05649243338103778, -6194260010046.893
