2.0261534827506957e-25, 0.03630780547700973
3.4730808518270865e-25, 0.03630780547700973
5.345015096489572e-25, 0.03630780547700973
9.669315803403877e-25, 0.03630780547700973
1.5704859034213673e-24, 0.03630780547700973
2.5507761076300305e-24, 0.03630780547700973
4.614441546601234e-24, 0.03630780547700973
7.098489715413191e-24, 0.04786300923226302
1.0915045034646154e-23, 0.08317637711026607
1.5882510420081678e-23, 0.33113112148257723
2.312064790175504e-23, 0.9999999999999509
3.9563400918933943e-23, 3.0199517204018465
6.417564064162933e-23, 6.918309709188853
9.342240942393333e-23, 20.892961308540066
1.4358973839082783e-22, 47.86300923226302
2.2069665188772723e-22, 109.6478196143147
3.7764988927658178e-22, 331.1311214825772
6.125844345946098e-22, 758.5775750291386
1.0482372157367405e-21, 2290.8676527676203
1.793713973784995e-21, 6918.30970918874
3.069352787184022e-21, 20892.961308538357
4.978785364694014e-21, 47863.00923225911
8.523230927289702e-21, 109647.81961430573
1.458471249308877e-20, 331131.1214825501
2.3657806105589277e-20, 758577.5750292131
3.8358695543782984e-20, 2290867.652767845
6.563831848375021e-20, 6918309.709189532
1.1231844024666215e-19, 20892961.308540408
1.726328356433158e-19, 47863009.2322638
3.120295643060133e-19, 83176377.11026606
5.639856904289359e-19, 144543977.07458925
9.66325420190078e-19, 190546071.7963221
1.6549751967824576e-18, 331131121.4825826
2.6856865186920425e-18, 575439937.3371354
4.360199722922329e-18, 758577575.029151
7.075713060487967e-18, 1318256738.5563562
1.1482436240513434e-17, 2290867652.7676578
1.863364736392586e-17, 3981071705.534725
3.1912876934171856e-17, 6918309709.188967
5.465552150499795e-17, 12022644346.173296
8.869474150632654e-17, 20892961308.54041
1.5190286233919706e-16, 36307805477.00973
2.601561174311033e-16, 63095734448.01788
4.960476588275565e-16, 144543977074.58926
8.495549787152771e-16, 251188643150.94897
1.3786541077227034e-15, 436515832240.14514
2.118983912746674e-15, 999999999999.9509
3.435714132090205e-15, 3019951720401.797
5.573058694832164e-15, 6918309709188.854
8.558378496567578e-15, 27542287033379.266
1.3154181496169393e-14, 63095734448012.72
2.0209191357173502e-14, 190546071796303.4
3.2767121980626854e-14, 575439937337079
5.0341181511230996e-14, 1737800828749127.5
8.165823713587108e-14, 3981071705534399.5
1.3973127344302259e-13, 12022644346172114
2.391042160941463e-13, 36307805477011510
4.0914839423778807e-13, 109647819614320080
7.001231983356128e-13, 331131121482593500
1.2643646366083376e-12, 999999999999991800
2.0500370125413618e-12, 3019951720401969700
3.3239238358194493e-12, 9120108393558667000
5.687804766515498e-12, 27542287033379942000
9.73281117737206e-12, 83176377110261300000
1.665451211898921e-11, 251188643150936640000
3.1741982111169215e-11, 758577575029107600000
5.7323396471685473e-11, 2.2908676527675264e+21
9.809018009707626e-11, 6.918309709188514e+21
1.7714275888608293e-10, 2.089296130854109e+22
3.0312169535542843e-10, 6.309573444802098e+22
5.471767802482378e-10, 2.5118864315095926e+23
1.0428690703273174e-9, 7.58577575029182e+23
1.784528154688216e-9, 2.2908676527677326e+24
3.2213212874771967e-9, 9.120108393558817e+24
5.817440028729297e-9, 2.7542287033380396e+25
9.954639383656598e-9, 8.317637711026199e+25
1.703409829225029e-8, 2.5118864315093868e+26
3.076217378374385e-8, 7.5857757502912e+26
5.263936459374752e-8, 2.290867652767545e+27
9.007499679030332e-8, 6.918309709188571e+27
1.626680002248261e-7, 2.0892961308537845e+28
2.783528963774131e-7, 6.309573444801066e+28
4.5132054756963635e-7, 1.905460717962956e+29
7.32085326394435e-7, 4.3651583224009515e+29
0.000001252723773057525, 1.3182567385564425e+30
0.000002262315606535813, 3.981071705535018e+30
0.000003871210691277439, 1.202264434617418e+31
0.000006624306605570644, 3.630780547700973e+31
0.000011335326724396662, 1.096478196143165e+32
0.00001940505569760452, 2.5118864315094897e+32
0.00003146329884488611, 7.58577575029151e+32
0.00005103649618512018, 1.737800828749298e+33
0.0000920882575042343, 9.120108393558369e+33
0.000011968108890411007, 8.31763771102654e+31
